,day,hour,relative_time,dns_name
28902,2.0,13.0,528570.626917,2.android.pool.ntp.org
28904,2.0,13.0,528572.173188,e16.whatsapp.net
28906,2.0,13.0,528572.239229,clients3.google.com
28908,2.0,13.0,528580.161952,settings.crashlytics.com
28910,2.0,13.0,528580.286284,android.clients.google.com
28912,2.0,13.0,528582.244703,apps.ad-x.co.uk
28914,2.0,13.0,528582.39979,client.gettaxi.co.il
28916,2.0,13.0,528582.426804,api.mixpanel.com
28918,2.0,13.0,528587.510942,graph.facebook.com
28920,2.0,13.0,528600.993294,edge-mqtt.facebook.com
28922,2.0,13.0,528630.619868,track.appsflyer.com
28924,2.0,13.0,528631.345024,api.appsflyer.com
28926,2.0,13.0,528643.264597,dtlabs.bgu.ac.il
28928,2.0,13.0,528752.450535,superpharm.api.moblin.com
28930,2.0,13.0,528752.728511,ws.moblin.com
28932,2.0,13.0,529133.023125,clients3.google.com
28934,2.0,13.0,529133.606361,static-avc.lglime.com
28936,2.0,13.0,529134.375069,android.clients.google.com
28938,2.0,13.0,529134.832074,clients4.google.com
28940,2.0,13.0,529135.948133,settings.crashlytics.com
28942,2.0,13.0,529137.46865,device-api.urbanairship.com
28944,2.0,13.0,529189.037293,play.googleapis.com
28946,2.0,13.0,529201.189154,b-graph.facebook.com
28948,2.0,13.0,529237.692235,www.google.co.il
28950,2.0,13.0,529238.386478,android.clients.google.com
28952,2.0,13.0,529286.607814,www.googleapis.com
28954,2.0,13.0,529288.964572,accounts.google.com
28956,2.0,13.0,529291.043114,www.google.com
28958,2.0,13.0,529291.771364,www.google.ie
28960,2.0,13.0,529293.027244,pubads.g.doubleclick.net
28962,2.0,13.0,529296.748931,gmail.com
28964,2.0,13.0,529307.837701,clients3.google.com
28966,2.0,14.0,529380.219634,clients4.google.com
28968,2.0,14.0,529693.107862,www.googleapis.com
28970,2.0,14.0,529694.641506,clients3.google.com
28972,2.0,14.0,529695.246036,android.clients.google.com
28974,2.0,14.0,529695.28562,static-avc.lglime.com
28976,2.0,14.0,529696.49302,www.google.com
28978,2.0,14.0,529698.310225,svcs.droidux.com
28980,2.0,14.0,529698.391452,settings.crashlytics.com
28982,2.0,14.0,529698.817545,device-api.urbanairship.com
28984,2.0,14.0,529701.327362,2.android.pool.ntp.org
28986,2.0,14.0,529701.727563,api.facebook.com
28988,2.0,14.0,529702.186915,graph.facebook.com
28990,2.0,14.0,529707.543689,clients4.google.com
28992,2.0,14.0,529707.984073,fbcdn-profile-a.akamaihd.net
28994,2.0,14.0,529707.992231,fbcdn-profile-a.akamaihd.net
28996,2.0,14.0,529708.511853,device-api.urbanairship.com
28998,2.0,14.0,529864.149812,settings.crashlytics.com
29000,2.0,14.0,529864.151388,device-api.urbanairship.com
29002,2.0,14.0,530079.820032,www.google.com
29004,2.0,14.0,530411.126198,graph.facebook.com
29006,2.0,14.0,530423.986205,jprod.kitlocate.com
29008,2.0,14.0,530567.692905,android.clients.google.com
29010,2.0,14.0,530660.247474,api.facebook.com
29012,2.0,14.0,530685.125792,www.google.com
29014,2.0,14.0,531303.957596,www.google.com
29016,2.0,14.0,531704.66615,www.ynet.co.il
29018,2.0,14.0,531717.032014,images1.ynet.co.il
29020,2.0,14.0,531800.866482,ssl.google-analytics.com
29022,2.0,14.0,531803.701342,clients3.google.com
29024,2.0,14.0,531804.243335,static-avc.lglime.com
29026,2.0,14.0,531805.539054,clients4.google.com
29028,2.0,14.0,531805.645678,android.clients.google.com
29030,2.0,14.0,531805.784109,svcs.droidux.com
29032,2.0,14.0,531805.859735,settings.crashlytics.com
29034,2.0,14.0,531807.296906,device-api.urbanairship.com
29036,2.0,14.0,531894.222042,dtlabs.bgu.ac.il
29038,2.0,14.0,531979.860372,www.google.com
29040,2.0,14.0,532110.790996,2.android.pool.ntp.org
29042,2.0,14.0,532111.991216,e4.whatsapp.net
29044,2.0,14.0,532112.044491,clients3.google.com
29046,2.0,14.0,532114.039632,www.google.com
29048,2.0,14.0,532114.041889,translate.googleapis.com
29050,2.0,14.0,532114.043697,accounts.google.com
29052,2.0,14.0,532114.048346,www.googleapis.com
29054,2.0,14.0,532114.599922,accounts.youtube.com
29056,2.0,14.0,532119.124584,android.clients.google.com
29058,2.0,14.0,532119.507815,static-avc.lglime.com
29060,2.0,14.0,532122.162915,clients4.google.com
29062,2.0,14.0,532123.199781,settings.crashlytics.com
29064,2.0,14.0,532123.589073,device-api.urbanairship.com
29066,2.0,14.0,532124.285602,avg-hrd.appspot.com
29068,2.0,14.0,532131.55859,edge-mqtt.facebook.com
29070,2.0,14.0,532132.628587,3.112.252.173.in-addr.arpa
29072,2.0,14.0,532136.849669,graph.facebook.com
29074,2.0,14.0,532137.033399,graph.facebook.com
29076,2.0,14.0,532142.528803,2.100.252.173.in-addr.arpa
29078,2.0,14.0,532160.377113,settings.crashlytics.com
29080,2.0,14.0,532161.304796,apps.ad-x.co.uk
29082,2.0,14.0,532161.806639,client.gettaxi.co.il
29084,2.0,14.0,532161.887194,api.mixpanel.com
29086,2.0,14.0,532190.484992,track.appsflyer.com
29088,2.0,14.0,532191.27529,api.appsflyer.com
29090,2.0,14.0,532230.443804,superpharm.api.moblin.com
29092,2.0,14.0,532230.637687,ws.moblin.com
29094,2.0,14.0,532253.955847,www.spk-fe.com
29096,2.0,14.0,532254.055875,data.flurry.com
29098,2.0,14.0,532342.459882,2.android.pool.ntp.org
29100,2.0,14.0,532344.144328,e14.whatsapp.net
29102,2.0,14.0,532344.176506,clients3.google.com
29104,2.0,14.0,532423.981267,static-avc.lglime.com
29106,2.0,14.0,532424.680644,android.clients.google.com
29108,2.0,14.0,532425.050996,clients4.google.com
29110,2.0,14.0,532426.450674,settings.crashlytics.com
29112,2.0,14.0,532426.829139,device-api.urbanairship.com
29114,2.0,14.0,532518.217162,android.clients.google.com
29116,2.0,14.0,532714.684684,b-graph.facebook.com
29118,2.0,14.0,532717.075552,graph.facebook.com
29120,2.0,15.0,532990.525283,clients4.google.com
29122,2.0,15.0,532998.025294,play.googleapis.com
29124,2.0,15.0,533012.935853,clients3.google.com
29126,2.0,15.0,533013.343978,static-avc.lglime.com
29128,2.0,15.0,533014.14152,www.googleapis.com
29130,2.0,15.0,533015.051867,settings.crashlytics.com
29132,2.0,15.0,533015.337521,android.clients.google.com
29134,2.0,15.0,533016.455888,device-api.urbanairship.com
29136,2.0,15.0,533070.840851,www.google.com
29138,2.0,15.0,533177.84787,static-avc.lglime.com
29140,2.0,15.0,533177.945926,www.google.com
29142,2.0,15.0,533178.093878,clients3.google.com
29144,2.0,15.0,533179.341517,clients4.google.com
29146,2.0,15.0,533179.937888,settings.crashlytics.com
29148,2.0,15.0,533180.101421,android.clients.google.com
29150,2.0,15.0,533180.229887,device-api.urbanairship.com
29152,2.0,15.0,533320.99704,static-avc.lglime.com
29154,2.0,15.0,533321.938879,clients4.google.com
29156,2.0,15.0,533322.078875,settings.crashlytics.com
29158,2.0,15.0,533322.247561,android.clients.google.com
29160,2.0,15.0,533323.607367,device-api.urbanairship.com
29162,2.0,15.0,533521.958528,settings.crashlytics.com
29164,2.0,15.0,533521.962974,device-api.urbanairship.com
29166,2.0,15.0,533624.043705,clients3.google.com
29168,2.0,15.0,533624.58005,static-avc.lglime.com
29170,2.0,15.0,533625.254,clients4.google.com
29172,2.0,15.0,533626.555617,android.clients.google.com
29174,2.0,15.0,533947.003379,clients3.google.com
29176,2.0,15.0,533947.298465,static-avc.lglime.com
29178,2.0,15.0,533948.334188,clients4.google.com
29180,2.0,15.0,533948.355075,android.clients.google.com
29182,2.0,15.0,533949.243942,settings.crashlytics.com
29184,2.0,15.0,533949.74879,device-api.urbanairship.com
29186,2.0,15.0,534007.630189,www.google.com
29188,2.0,15.0,534507.752564,clients3.google.com
29190,2.0,15.0,534508.125485,static-avc.lglime.com
29192,2.0,15.0,534508.954237,android.clients.google.com
29194,2.0,15.0,534509.056106,clients4.google.com
29196,2.0,15.0,534509.865284,settings.crashlytics.com
29198,2.0,15.0,534510.641291,device-api.urbanairship.com
29200,2.0,15.0,534607.600781,www.google.com
29202,2.0,15.0,534808.496253,clients3.google.com
29204,2.0,15.0,534808.995468,static-avc.lglime.com
29206,2.0,15.0,534809.709058,clients4.google.com
29208,2.0,15.0,534809.865081,android.clients.google.com
29210,2.0,15.0,534810.529021,settings.crashlytics.com
29212,2.0,15.0,534810.844723,device-api.urbanairship.com
29214,2.0,15.0,534853.874813,www.google.co.il
29216,2.0,15.0,535126.999887,clients3.google.com
29218,2.0,15.0,535127.457438,static-avc.lglime.com
29220,2.0,15.0,535128.33047,clients4.google.com
29222,2.0,15.0,535128.374592,android.clients.google.com
29224,2.0,15.0,535128.59533,settings.crashlytics.com
29226,2.0,15.0,535128.830798,device-api.urbanairship.com
29228,2.0,15.0,535433.249121,clients3.google.com
29230,2.0,15.0,535433.992965,static-avc.lglime.com
29232,2.0,15.0,535435.225298,android.clients.google.com
29234,2.0,15.0,535435.225741,android.clients.google.com
29236,2.0,15.0,535435.498702,settings.crashlytics.com
29238,2.0,15.0,535435.938741,device-api.urbanairship.com
29240,2.0,15.0,535698.918917,dtlabs.bgu.ac.il
29242,2.0,15.0,535720.611868,www.google.com
29244,2.0,15.0,535720.614264,translate.googleapis.com
29246,2.0,15.0,535720.616053,accounts.google.com
29248,2.0,15.0,535720.619153,android.clients.google.com
29250,2.0,15.0,535745.044125,clients3.google.com
29252,2.0,15.0,535746.208055,static-avc.lglime.com
29254,2.0,15.0,535746.332441,static-avc.lglime.com
29256,2.0,15.0,535748.058755,clients4.google.com
29258,2.0,15.0,535749.077641,settings.crashlytics.com
29260,2.0,15.0,535750.482337,device-api.urbanairship.com
29262,2.0,15.0,535783.569996,edge-mqtt.facebook.com
29264,2.0,15.0,535784.339784,3.112.252.173.in-addr.arpa
29266,2.0,15.0,535789.224562,graph.facebook.com
29268,2.0,15.0,536307.72304,e5.whatsapp.net
29270,2.0,15.0,536316.829864,clients3.google.com
29272,2.0,15.0,536317.295056,static-avc.lglime.com
29274,2.0,15.0,536318.894678,android.clients.google.com
29276,2.0,15.0,536318.973909,clients4.google.com
29278,2.0,15.0,536319.186279,settings.crashlytics.com
29280,2.0,15.0,536320.494992,device-api.urbanairship.com
29282,2.0,15.0,536330.677692,ci5.googleusercontent.com
29284,2.0,15.0,536340.0278,www.google.com
29286,2.0,15.0,536340.035983,translate.googleapis.com
29288,2.0,15.0,536340.036137,www.googleapis.com
29290,2.0,15.0,536340.036515,www.googleapis.com
29292,2.0,15.0,536340.037262,accounts.google.com
29294,2.0,15.0,536340.039554,www.googleapis.com
29296,2.0,15.0,536340.30321,www.chefnoded.co.il
29298,2.0,15.0,536340.455033,bgumanagement.qualtrics.com
29300,2.0,15.0,536340.83485,accounts.youtube.com
29302,2.0,15.0,536341.159579,lvb.avg.com
29304,2.0,15.0,536341.360855,www.google-analytics.com
29306,2.0,15.0,536341.384649,chefnoded.blogspot.com
29308,2.0,15.0,536341.387269,plus.google.com
29310,2.0,15.0,536341.403366,instagram.com
29312,2.0,15.0,536341.524301,www.facebook.com
29314,2.0,15.0,536341.527049,www.youtube.com
29316,2.0,15.0,536341.646942,jfe-cdn.qualtrics.com
29318,2.0,15.0,536341.654009,co1.qualtrics.com
29320,2.0,15.0,536341.735962,www.qualtrics.com
29322,2.0,15.0,536342.643288,fonts.googleapis.com
29324,2.0,15.0,536343.662072,fonts.gstatic.com
29326,2.0,15.0,536345.614983,tools.google.com
29328,2.0,15.0,536346.917561,wbshhgxv
29330,2.0,15.0,536346.920813,nzshwflflhex
29332,2.0,15.0,536346.931194,wbshhgxv
29334,2.0,15.0,536392.616119,play.googleapis.com
29336,2.0,15.0,536473.915283,www.qualtrics.com
29338,2.0,15.0,536535.384752,graph.facebook.com
29340,2.0,15.0,536537.097438,fbcdn-profile-a.akamaihd.net
29342,2.0,15.0,536537.216368,fbexternal-a.akamaihd.net
29344,2.0,15.0,536537.321227,fbcdn-sphotos-f-a.akamaihd.net
29346,2.0,15.0,536537.346285,scontent.xx.fbcdn.net
29348,2.0,15.0,536538.217858,api.facebook.com
29350,2.0,15.0,536538.369702,b-api.facebook.com
29352,2.0,16.0,536539.87243,fbstatic-a.akamaihd.net
29354,2.0,16.0,536539.874786,fbstatic-a.akamaihd.net
29356,2.0,16.0,536539.879552,fbcdn-sphotos-c-a.akamaihd.net
29358,2.0,16.0,536539.981429,fbcdn-sphotos-a-a.akamaihd.net
29360,2.0,16.0,536542.524152,fbcdn-sphotos-b-a.akamaihd.net
29362,2.0,16.0,536594.535989,clients4.google.com
29364,2.0,16.0,536599.523076,fbcdn-sphotos-a-a.akamaihd.net
29366,2.0,16.0,536604.480817,api.facebook.com
29368,2.0,16.0,536605.457735,android.clients.google.com
29370,2.0,16.0,536606.549797,graph.facebook.com
29372,2.0,16.0,536607.147493,www.googleapis.com
29374,2.0,16.0,536607.25841,clients3.google.com
29376,2.0,16.0,536607.619532,static-avc.lglime.com
29378,2.0,16.0,536608.402529,b-graph.facebook.com
29380,2.0,16.0,536609.119407,www.google.com
29382,2.0,16.0,536609.901545,settings.crashlytics.com
29384,2.0,16.0,536610.336388,device-api.urbanairship.com
29386,2.0,16.0,536613.212962,fbcdn-vthumb-a.akamaihd.net
29388,2.0,16.0,536625.421311,fbexternal-a.akamaihd.net
29390,2.0,16.0,536629.490593,lgemobilewidget.accu-weather.com
29392,2.0,16.0,536632.70583,api.accuweather.com
29394,2.0,16.0,536656.044855,fbstatic-a.akamaihd.net
29396,2.0,16.0,536668.274964,api.facebook.com
29398,2.0,16.0,536691.993829,fbcdn-sphotos-h-a.akamaihd.net
29400,2.0,16.0,536707.127668,fbexternal-a.akamaihd.net
29402,2.0,16.0,536730.122469,fbcdn-sphotos-d-a.akamaihd.net
29404,2.0,16.0,536730.12445,scontent.xx.fbcdn.net
29406,2.0,16.0,536730.213198,scontent.xx.fbcdn.net
29408,2.0,16.0,536734.346151,graph.facebook.com
29410,2.0,16.0,536735.182079,fbcdn-sphotos-b-a.akamaihd.net
29412,2.0,16.0,536737.823889,fbcdn-sphotos-g-a.akamaihd.net
29414,2.0,16.0,536747.211444,fbcdn-sphotos-e-a.akamaihd.net
29416,2.0,16.0,536759.279973,fbcdn-sphotos-c-a.akamaihd.net
29418,2.0,16.0,536759.293209,fbcdn-sphotos-c-a.akamaihd.net
29420,2.0,16.0,536759.936673,fbstatic-a.akamaihd.net
29422,2.0,16.0,536777.287286,fbcdn-sphotos-h-a.akamaihd.net
29424,2.0,16.0,536786.105722,fbcdn-sphotos-f-a.akamaihd.net
29426,2.0,16.0,536803.369269,api.facebook.com
29428,2.0,16.0,536810.271444,fbcdn-sphotos-d-a.akamaihd.net
29430,2.0,16.0,536810.277506,fbcdn-sphotos-b-a.akamaihd.net
29432,2.0,16.0,536813.191976,fbexternal-a.akamaihd.net
29434,2.0,16.0,536814.574586,fbcdn-vthumb-a.akamaihd.net
29436,2.0,16.0,536815.872784,fbcdn-sphotos-g-a.akamaihd.net
29438,2.0,16.0,536834.134544,www.facebook.com
29440,2.0,16.0,536864.503813,api.facebook.com
29442,2.0,16.0,536878.788155,www.google.com
29444,2.0,16.0,536914.001978,clients3.google.com
29446,2.0,16.0,536914.514676,static-avc.lglime.com
29448,2.0,16.0,536915.427711,clients4.google.com
29450,2.0,16.0,536915.436325,android.clients.google.com
29452,2.0,16.0,536915.966301,settings.crashlytics.com
29454,2.0,16.0,536917.229523,device-api.urbanairship.com
29456,2.0,16.0,536956.539033,fbexternal-a.akamaihd.net
29458,2.0,16.0,536956.679874,www.facebook.com
29460,2.0,16.0,536957.725261,scontent.xx.fbcdn.net
29462,2.0,16.0,536957.760112,fbcdn-sphotos-c-a.akamaihd.net
29464,2.0,16.0,536957.76031,fbcdn-sphotos-f-a.akamaihd.net
29466,2.0,16.0,536957.773402,fbcdn-sphotos-f-a.akamaihd.net
29468,2.0,16.0,536958.608396,fbcdn-sphotos-g-a.akamaihd.net
29470,2.0,16.0,536982.363401,api-read.facebook.com
29472,2.0,16.0,536982.392771,www.ynet.co.il
29474,2.0,16.0,536992.193362,api.facebook.com
29476,2.0,16.0,537128.828993,svcs.droidux.com
29478,2.0,16.0,537128.831477,settings.crashlytics.com
29480,2.0,16.0,537128.835641,device-api.urbanairship.com
29482,2.0,16.0,537774.699189,graph.facebook.com
29484,2.0,16.0,538031.544983,www.google.com
29486,2.0,16.0,538746.781086,prod-incoming.gryphonet.com
29488,2.0,16.0,538746.783294,www.ynet.co.il
29490,2.0,16.0,538747.503978,images1.ynet.co.il
29492,2.0,16.0,538759.204066,ssl.google-analytics.com
29494,2.0,16.0,539325.885743,edge-mqtt.facebook.com
29496,2.0,16.0,539332.409771,3.112.252.173.in-addr.arpa
29498,2.0,16.0,539345.840557,settings.crashlytics.com
29500,2.0,16.0,539345.841938,android.clients.google.com
29502,2.0,16.0,539347.3074,apps.ad-x.co.uk
29504,2.0,16.0,539347.3225,api.mixpanel.com
29506,2.0,16.0,539347.518567,client.gettaxi.co.il
29508,2.0,16.0,539348.016582,13.156.220.66.in-addr.arpa
29510,2.0,16.0,539353.306758,graph.facebook.com
29512,2.0,16.0,539356.059668,lge.mcafeemobilesecurity.com
29514,2.0,16.0,539375.67332,track.appsflyer.com
29516,2.0,16.0,539376.461527,api.appsflyer.com
29518,2.0,16.0,539405.033773,superpharm.api.moblin.com
29520,2.0,16.0,539405.282516,ws.moblin.com
29522,2.0,16.0,539444.145684,www.google.com
29524,2.0,16.0,539444.45676,edge-mqtt.facebook.com
29526,2.0,16.0,539449.653759,graph.facebook.com
29528,2.0,16.0,539449.823731,developers.facebook.com
29530,2.0,16.0,539484.550027,dtlabs.bgu.ac.il
29532,2.0,16.0,539491.526299,avg-hrd.appspot.com
29534,2.0,16.0,539505.73446,edge-mqtt.facebook.com
29536,2.0,16.0,539565.101698,settings.crashlytics.com
29538,2.0,16.0,539565.304166,android.clients.google.com
29540,2.0,16.0,539566.195853,client.gettaxi.co.il
29542,2.0,16.0,539585.152981,track.appsflyer.com
29544,2.0,16.0,539586.075491,api.appsflyer.com
29546,2.0,16.0,539651.637028,rdp42mms.wavesecure.com
29548,2.0,16.0,539763.506017,superpharm.api.moblin.com
29550,2.0,16.0,539763.770993,ws.moblin.com
29552,2.0,16.0,539764.197024,device-api.urbanairship.com
29554,2.0,16.0,539831.555137,www.googleapis.com
29556,2.0,16.0,540050.862954,play.googleapis.com
29558,2.0,16.0,540062.565576,www.googleapis.com
29560,2.0,16.0,540063.756643,clients3.google.com
29562,2.0,16.0,540064.696514,static-avc.lglime.com
29564,2.0,16.0,540065.604715,www.google.com
29566,2.0,16.0,540066.544979,clients4.google.com
29568,2.0,16.0,540067.072512,android.clients.google.com
29570,2.0,16.0,540067.578667,settings.crashlytics.com
29572,2.0,16.0,540067.895877,device-api.urbanairship.com
29574,2.0,17.0,540213.703175,static-avc.lglime.com
29576,2.0,17.0,540214.606864,settings.crashlytics.com
29578,2.0,17.0,540215.713586,device-api.urbanairship.com
29580,2.0,17.0,540325.337853,prod-incoming.gryphonet.com
29582,2.0,17.0,540535.147997,clients3.google.com
29584,2.0,17.0,540535.611063,static-avc.lglime.com
29586,2.0,17.0,540536.458567,android.clients.google.com
29588,2.0,17.0,540536.589698,clients4.google.com
29590,2.0,17.0,540537.413569,svcs.droidux.com
29592,2.0,17.0,540537.480934,settings.crashlytics.com
29594,2.0,17.0,540537.812257,device-api.urbanairship.com
29596,2.0,17.0,540679.713954,www.google.com
29598,2.0,17.0,540714.425229,apps.mako.co.il
29600,2.0,17.0,540714.429217,static.my6sense.com
29602,2.0,17.0,540714.506029,apps.mako.co.il
29604,2.0,17.0,540715.172576,mobileapp.mako.co.il
29606,2.0,17.0,540715.887643,img.mako.co.il
29608,2.0,17.0,540746.559179,settings.crashlytics.com
29610,2.0,17.0,540747.634966,device-api.urbanairship.com
29612,2.0,17.0,541105.317509,e6.whatsapp.net
29614,2.0,17.0,541115.204905,graph.facebook.com
29616,2.0,17.0,541115.497684,fbstatic-a.akamaihd.net
29618,2.0,17.0,541115.925676,fbcdn-profile-a.akamaihd.net
29620,2.0,17.0,541115.948054,fbcdn-profile-a.akamaihd.net
29622,2.0,17.0,541117.639676,b-api.facebook.com
29624,2.0,17.0,541117.642087,api.facebook.com
29626,2.0,17.0,541117.741497,scontent.xx.fbcdn.net
29628,2.0,17.0,541117.947334,scontent.xx.fbcdn.net
29630,2.0,17.0,541118.329522,fbexternal-a.akamaihd.net
29632,2.0,17.0,541119.803405,fbcdn-sphotos-a-a.akamaihd.net
29634,2.0,17.0,541119.84946,fbcdn-sphotos-c-a.akamaihd.net
29636,2.0,17.0,541120.267273,clients3.google.com
29638,2.0,17.0,541120.454227,fbcdn-sphotos-g-a.akamaihd.net
29640,2.0,17.0,541120.59376,static-avc.lglime.com
29642,2.0,17.0,541120.70972,fbcdn-sphotos-f-a.akamaihd.net
29644,2.0,17.0,541120.906762,fbcdn-sphotos-e-a.akamaihd.net
29646,2.0,17.0,541121.902837,clients4.google.com
29648,2.0,17.0,541122.156509,android.clients.google.com
29650,2.0,17.0,541122.576069,svcs.droidux.com
29652,2.0,17.0,541122.700005,settings.crashlytics.com
29654,2.0,17.0,541122.975449,device-api.urbanairship.com
29656,2.0,17.0,541123.052005,b-graph.facebook.com
29658,2.0,17.0,541128.839314,fbcdn-sphotos-h-a.akamaihd.net
29660,2.0,17.0,541138.131876,fbcdn-sphotos-b-a.akamaihd.net
29662,2.0,17.0,541171.848975,fbcdn-sphotos-d-a.akamaihd.net
29664,2.0,17.0,541191.498588,api.facebook.com
29666,2.0,17.0,541192.538527,fbexternal-a.akamaihd.net
29668,2.0,17.0,541194.161815,fbcdn-sphotos-a-a.akamaihd.net
29670,2.0,17.0,541205.076654,fbcdn-sphotos-f-a.akamaihd.net
29672,2.0,17.0,541211.300644,fbcdn-sphotos-e-a.akamaihd.net
29674,2.0,17.0,541363.827773,graph.facebook.com
29676,2.0,17.0,541364.052663,api.facebook.com
29678,2.0,17.0,541373.310362,fbcdn-profile-a.akamaihd.net
29680,2.0,17.0,541373.312294,fbcdn-sphotos-f-a.akamaihd.net
29682,2.0,17.0,541395.26844,scontent.xx.fbcdn.net
29684,2.0,17.0,541402.5689,fbcdn-sphotos-c-a.akamaihd.net
29686,2.0,17.0,541410.117526,fbexternal-a.akamaihd.net
29688,2.0,17.0,541422.641946,graph.facebook.com
29690,2.0,17.0,541422.693646,graph.facebook.com
29692,2.0,17.0,541423.072451,api.facebook.com
29694,2.0,17.0,541428.312286,clients3.google.com
29696,2.0,17.0,541428.753503,static-avc.lglime.com
29698,2.0,17.0,541430.344287,clients4.google.com
29700,2.0,17.0,541430.500281,android.clients.google.com
29702,2.0,17.0,541430.665088,settings.crashlytics.com
29704,2.0,17.0,541431.211245,device-api.urbanairship.com
29706,2.0,17.0,541448.842882,mar.rail.co.il
29708,2.0,17.0,541448.94167,track.mct.moblin.com
29710,2.0,17.0,541452.975726,api.crittercism.com
29712,2.0,17.0,541452.985401,www.rail.co.il
29714,2.0,17.0,541453.06266,data.flurry.com
29716,2.0,17.0,541453.08589,www.rail.co.il
29718,2.0,17.0,541456.79419,api.moblin.com
29720,2.0,17.0,541459.14775,ssl.google-analytics.com
29722,2.0,17.0,541460.859784,wap.moblin.com
29724,2.0,17.0,541468.046164,graph.facebook.com
29726,2.0,17.0,541507.378104,data.flurry.com
29728,2.0,17.0,541592.724556,data.flurry.com
29730,2.0,17.0,541832.026802,dtlabs.bgu.ac.il
29732,2.0,17.0,541834.325008,www.google.co.il
29734,2.0,17.0,542004.442562,clients3.google.com
29736,2.0,17.0,542004.503416,graph.facebook.com
29738,2.0,17.0,542004.915311,static-avc.lglime.com
29740,2.0,17.0,542006.746656,clients4.google.com
29742,2.0,17.0,542006.822638,android.clients.google.com
29744,2.0,17.0,542006.944573,settings.crashlytics.com
29746,2.0,17.0,542008.228653,device-api.urbanairship.com
29748,2.0,17.0,542008.250919,www.google.com
29750,2.0,17.0,542345.684158,clients3.google.com
29752,2.0,17.0,542345.778074,graph.facebook.com
29754,2.0,17.0,542346.156641,static-avc.lglime.com
29756,2.0,17.0,542346.786999,clients4.google.com
29758,2.0,17.0,542347.12304,b.config.skype.com
29760,2.0,17.0,542347.291345,b.config.skype.com
29762,2.0,17.0,542347.410931,android.clients.google.com
29764,2.0,17.0,542347.554533,svcs.droidux.com
29766,2.0,17.0,542347.614572,settings.crashlytics.com
29768,2.0,17.0,542348.862058,device-api.urbanairship.com
29770,2.0,17.0,542905.108289,www.google.com
29772,2.0,17.0,542905.109707,accounts.google.com
29774,2.0,17.0,542905.112174,translate.googleapis.com
29776,2.0,17.0,542905.114573,www.googleapis.com
29778,2.0,17.0,542905.806591,accounts.youtube.com
29780,2.0,17.0,542908.037199,clients3.google.com
29782,2.0,17.0,542908.124298,graph.facebook.com
29784,2.0,17.0,542908.695545,static-avc.lglime.com
29786,2.0,17.0,542910.692617,edge-mqtt.facebook.com
29788,2.0,17.0,542911.035749,clients4.google.com
29790,2.0,17.0,542911.354194,android.clients.google.com
29792,2.0,17.0,542911.406955,3.112.252.173.in-addr.arpa
29794,2.0,17.0,542912.153816,settings.crashlytics.com
29796,2.0,17.0,542912.639724,device-api.urbanairship.com
29798,2.0,17.0,542921.74228,apps.ad-x.co.uk
29800,2.0,17.0,542922.929544,api.mixpanel.com
29802,2.0,17.0,542922.939459,client.gettaxi.co.il
29804,2.0,17.0,542939.560092,track.appsflyer.com
29806,2.0,17.0,542941.325663,api.appsflyer.com
29808,2.0,17.0,542949.91345,avg-hrd.appspot.com
29810,2.0,17.0,542999.500064,superpharm.api.moblin.com
29812,2.0,17.0,542999.755406,ws.moblin.com
29814,2.0,17.0,543247.951571,www.google.com
29816,2.0,17.0,543519.327083,www.googleapis.com
29818,2.0,17.0,543520.403742,clients3.google.com
29820,2.0,17.0,543520.78327,static-avc.lglime.com
29822,2.0,17.0,543521.671998,android.clients.google.com
29824,2.0,17.0,543521.890382,clients4.google.com
29826,2.0,17.0,543522.283381,www.google.com
29828,2.0,17.0,543522.781736,svcs.droidux.com
29830,2.0,17.0,543522.829608,settings.crashlytics.com
29832,2.0,17.0,543523.123164,device-api.urbanairship.com
29834,2.0,17.0,543612.904531,play.googleapis.com
29836,2.0,18.0,544116.38628,clients3.google.com
29838,2.0,18.0,544116.750208,static-avc.lglime.com
29840,2.0,18.0,544117.429965,android.clients.google.com
29842,2.0,18.0,544117.98396,settings.crashlytics.com
29844,2.0,18.0,544119.39579,device-api.urbanairship.com
29846,2.0,18.0,544369.949684,svcs.droidux.com
29848,2.0,18.0,544371.043182,settings.crashlytics.com
29850,2.0,18.0,544371.044972,device-api.urbanairship.com
29852,2.0,18.0,544461.002943,www.google.com
29854,2.0,18.0,544537.374876,b-graph.facebook.com
29856,2.0,18.0,544874.085615,www.ynet.co.il
29858,2.0,18.0,544927.01892,ssl.google-analytics.com
29860,2.0,18.0,545276.447006,graph.facebook.com
29862,2.0,18.0,545549.236279,chart.finance.yahoo.com
29864,2.0,18.0,545550.204266,www.extraandroary.com
29866,2.0,18.0,545550.300811,googleads.g.doubleclick.net
29868,2.0,18.0,545552.776387,lh4.ggpht.com
29870,2.0,18.0,545552.803534,fonts.googleapis.com
29872,2.0,18.0,545552.849579,pagead2.googlesyndication.com
29874,2.0,18.0,545552.852223,lh5.ggpht.com
29876,2.0,18.0,545552.863492,lh6.ggpht.com
29878,2.0,18.0,545559.193883,ssl.google-analytics.com
29880,2.0,18.0,545662.265446,apps.mako.co.il
29882,2.0,18.0,545662.269891,saas.appoxee.com
29884,2.0,18.0,545662.329929,static.my6sense.com
29886,2.0,18.0,545662.499004,dtlabs.bgu.ac.il
29888,2.0,18.0,545663.114599,bit.ly
