,day,hour,relative_time,dns_name
80024,5.0,19.0,1412784.135337,search3.truecaller.com
80026,5.0,19.0,1412784.84776,request3.truecaller.com
80028,5.0,19.0,1412786.541226,settings.crashlytics.com
80030,5.0,19.0,1412786.690114,android.clients.google.com
80032,5.0,19.0,1412787.786055,apps.ad-x.co.uk
80033,5.0,19.0,1412787.824485,api.mixpanel.com
80036,5.0,19.0,1412787.924423,client.gettaxi.co.il
80037,5.0,19.0,1412787.932277,edge-mqtt.facebook.com
80040,5.0,19.0,1412792.339542,graph.facebook.com
80042,5.0,19.0,1412792.358927,graph.facebook.com
80044,5.0,19.0,1412794.225825,ssl.google-analytics.com
80046,5.0,19.0,1412846.594912,superpharm.api.moblin.com
80048,5.0,19.0,1412847.168387,ws.moblin.com
80050,5.0,19.0,1412998.697224,www.googleapis.com
80052,5.0,19.0,1413005.764889,api.facebook.com
80054,5.0,19.0,1413254.63882,rdp42mms.wavesecure.com
80056,5.0,19.0,1413255.681739,www.google.com
80058,5.0,19.0,1413255.683437,translate.googleapis.com
80060,5.0,19.0,1413255.685275,accounts.google.com
80062,5.0,19.0,1413255.801379,android.clients.google.com
80064,5.0,19.0,1413256.794699,accounts.youtube.com
80066,5.0,19.0,1413256.962632,www.googleapis.com
80068,5.0,19.0,1413258.425746,clients3.google.com
80070,5.0,19.0,1413259.250833,static-avc.lglime.com
80072,5.0,19.0,1413259.730132,clients4.google.com
80074,5.0,19.0,1413260.050595,a.config.skype.com
80076,5.0,19.0,1413260.247882,a.config.skype.com
80078,5.0,19.0,1413260.491377,settings.crashlytics.com
80080,5.0,19.0,1413260.620062,device-api.urbanairship.com
80082,5.0,19.0,1413262.285967,pihmpcgtkz
80083,5.0,19.0,1413262.286041,axmdhznbcffb
80084,5.0,19.0,1413262.286106,oscxaevvrdzmnsj
80088,5.0,19.0,1413356.765167,play.googleapis.com
80090,5.0,19.0,1413357.232493,static-avc.lglime.com
80092,5.0,19.0,1413358.255903,clients3.google.com
80094,5.0,19.0,1413358.670954,clients4.google.com
80096,5.0,19.0,1413359.442636,settings.crashlytics.com
80098,5.0,19.0,1413359.848016,device-api.urbanairship.com
80100,5.0,19.0,1413435.730086,saas.appoxee.com
80101,5.0,19.0,1413435.732305,apps.mako.co.il
80104,5.0,19.0,1413470.923305,settings.crashlytics.com
80105,5.0,19.0,1413470.925018,device-api.urbanairship.com
80108,5.0,19.0,1413575.772162,static-avc.lglime.com
80110,5.0,19.0,1413576.846877,clients4.google.com
80112,5.0,19.0,1413577.193113,android.clients.google.com
80114,5.0,19.0,1413577.762242,settings.crashlytics.com
80116,5.0,19.0,1413578.856197,device-api.urbanairship.com
80118,5.0,19.0,1413610.712663,www.google.com
80120,5.0,19.0,1413818.507396,www.googleapis.com
80122,5.0,19.0,1413860.00517,www.google.com
80124,5.0,19.0,1413877.43391,clients3.google.com
80126,5.0,19.0,1413877.698847,static-avc.lglime.com
80128,5.0,19.0,1413878.1835,clients4.google.com
80130,5.0,19.0,1413878.704406,android.clients.google.com
80132,5.0,19.0,1413878.727499,settings.crashlytics.com
80133,5.0,19.0,1413878.793657,device-api.urbanairship.com
80136,5.0,19.0,1414204.916071,www.googleapis.com
80138,5.0,19.0,1414379.672156,ssl.google-analytics.com
80140,5.0,19.0,1414465.130059,clients3.google.com
80142,5.0,19.0,1414465.363648,static-avc.lglime.com
80144,5.0,19.0,1414465.846722,clients4.google.com
80146,5.0,19.0,1414466.68082,android.clients.google.com
80148,5.0,19.0,1414467.463714,settings.crashlytics.com
80149,5.0,19.0,1414467.603668,device-api.urbanairship.com
80152,5.0,19.0,1414478.348711,www.googleapis.com
80154,5.0,19.0,1414782.586353,clients3.google.com
80156,5.0,19.0,1414783.328752,static-avc.lglime.com
80158,5.0,19.0,1414783.744015,clients4.google.com
80160,5.0,19.0,1414784.380672,settings.crashlytics.com
80161,5.0,19.0,1414784.422727,android.clients.google.com
80164,5.0,19.0,1414784.51239,device-api.urbanairship.com
80166,5.0,19.0,1414840.652923,www.google.com
80168,5.0,20.0,1414990.532497,www.googleapis.com
80170,5.0,20.0,1415083.310317,www.googleapis.com
80172,5.0,20.0,1415084.622638,clients3.google.com
80174,5.0,20.0,1415085.230814,static-avc.lglime.com
80176,5.0,20.0,1415085.805321,clients4.google.com
80178,5.0,20.0,1415086.491371,www.google.com
80180,5.0,20.0,1415086.576478,android.clients.google.com
80182,5.0,20.0,1415087.02284,settings.crashlytics.com
80183,5.0,20.0,1415087.074546,device-api.urbanairship.com
80186,5.0,20.0,1415342.669366,dtlabs.bgu.ac.il
80188,5.0,20.0,1415380.586516,graph.facebook.com
80190,5.0,20.0,1415380.739272,graph.facebook.com
80192,5.0,20.0,1415797.971575,www.google.co.il
80194,5.0,20.0,1415800.57514,www.googleapis.com
80196,5.0,20.0,1415802.949249,lh4.googleusercontent.com
80198,5.0,20.0,1415833.220226,ssl.google-analytics.com
80200,5.0,20.0,1415967.868223,www.googleapis.com
80202,5.0,20.0,1416208.346369,graph.facebook.com
80204,5.0,20.0,1416287.409613,www.google.com
80206,5.0,20.0,1416302.866266,edge-mqtt.facebook.com
80208,5.0,20.0,1416303.798904,3.112.252.173.in-addr.arpa
80210,5.0,20.0,1416307.722603,graph.facebook.com
80212,5.0,20.0,1416307.849938,graph.facebook.com
80214,5.0,20.0,1416309.216842,ssl.google-analytics.com
80216,5.0,20.0,1416323.257247,lge.mcafeemobilesecurity.com
80218,5.0,20.0,1416345.446554,settings.crashlytics.com
80220,5.0,20.0,1416345.674882,android.clients.google.com
80222,5.0,20.0,1416346.083098,apps.ad-x.co.uk
80224,5.0,20.0,1416346.559825,api.mixpanel.com
80226,5.0,20.0,1416346.689489,client.gettaxi.co.il
80228,5.0,20.0,1416385.435756,superpharm.api.moblin.com
80230,5.0,20.0,1416385.544972,ws.moblin.com
80232,5.0,20.0,1416416.260583,www.googleapis.com
80234,5.0,20.0,1416452.627638,googleads.g.doubleclick.net
80236,5.0,20.0,1416466.424728,csi.gstatic.com
80238,5.0,20.0,1416470.512975,2.android.pool.ntp.org
80240,5.0,20.0,1416471.248598,e7.whatsapp.net
80242,5.0,20.0,1416471.289429,clients3.google.com
80244,5.0,20.0,1416471.520663,android.clients.google.com
80246,5.0,20.0,1416583.632562,www.google.com
80248,5.0,20.0,1416631.357613,api.facebook.com
80250,5.0,20.0,1416631.726119,graph.facebook.com
80252,5.0,20.0,1416645.428338,fbstatic-a.akamaihd.net
80254,5.0,20.0,1416645.472937,fbcdn-profile-a.akamaihd.net
80256,5.0,20.0,1416646.221587,www.facebook.com
80258,5.0,20.0,1416646.653945,fbexternal-a.akamaihd.net
80260,5.0,20.0,1416646.656356,fbexternal-a.akamaihd.net
80262,5.0,20.0,1416646.679866,fbcdn-sphotos-b-a.akamaihd.net
80264,5.0,20.0,1416648.659848,scontent.xx.fbcdn.net
80266,5.0,20.0,1416655.544559,fbcdn-sphotos-a-a.akamaihd.net
80268,5.0,20.0,1416656.746125,scontent.xx.fbcdn.net
80270,5.0,20.0,1416679.949142,bit.ly
80272,5.0,20.0,1416680.464947,www.nrg.co.il
80274,5.0,20.0,1416680.917214,apis.google.com
80276,5.0,20.0,1416681.320161,m.nrg.co.il
80278,5.0,20.0,1416681.711074,s1.mob-server.com
80280,5.0,20.0,1416683.79636,connect.facebook.net
80282,5.0,20.0,1416683.946967,www.googletagservices.com
80284,5.0,20.0,1416684.162885,www.facebook.com
80286,5.0,20.0,1416684.181889,cdn.firstimpression.io
80288,5.0,20.0,1416685.148978,partner.googleadservices.com
80289,5.0,20.0,1416685.150781,tpc.googlesyndication.com
80292,5.0,20.0,1416686.698251,odb.outbrain.com
80293,5.0,20.0,1416686.702136,live.sekindo.com
80296,5.0,20.0,1416688.065847,pubads.g.doubleclick.net
80298,5.0,20.0,1416688.569447,www.relevanti.com
80300,5.0,20.0,1416688.986381,media.admob.com
80301,5.0,20.0,1416688.989835,track.mobiyield.com
80304,5.0,20.0,1416689.435483,ecdn.firstimpression.io
80306,5.0,20.0,1416689.674422,fbcdn-profile-a.akamaihd.net
80307,5.0,20.0,1416689.674505,fbstatic-a.akamaihd.net
80310,5.0,20.0,1416689.715684,s2.mob-server.com
80312,5.0,20.0,1416689.717758,www.google-analytics.com
80314,5.0,20.0,1416690.217199,pagead2.googlesyndication.com
80315,5.0,20.0,1416690.217287,www.mouse.co.il
80318,5.0,20.0,1416691.640732,gail.hit.gemius.pl
80320,5.0,20.0,1416691.681257,images.outbrain.com
80322,5.0,20.0,1416691.700493,widgets.outbrain.com
80324,5.0,20.0,1416691.720813,static.mouse.co.il
80326,5.0,20.0,1416692.25817,cdn.ajillionmax.com
80328,5.0,20.0,1416692.46132,images.mouse.co.il
80330,5.0,20.0,1416692.486464,log.outbrain.com
80332,5.0,20.0,1416693.60707,m.facebook.com
80334,5.0,20.0,1416694.034681,b.scorecardresearch.com
80336,5.0,20.0,1416694.382054,www.googleapis.com
80338,5.0,20.0,1416694.452792,accounts.google.com
80340,5.0,20.0,1416694.536287,fonts.gstatic.com
80342,5.0,20.0,1416695.697123,ssl.gstatic.com
80344,5.0,20.0,1416695.698785,oauth.googleusercontent.com
80346,5.0,20.0,1416696.988911,static.chartbeat.com
80348,5.0,20.0,1416699.127378,googleads.g.doubleclick.net
80350,5.0,20.0,1416699.522829,ping.chartbeat.net
80352,5.0,20.0,1416699.822784,www.google.com
80354,5.0,20.0,1416703.053192,csi.gstatic.com
80356,5.0,20.0,1416704.254306,p4-hmm26pn2diq5o-mnrnknz2a7eksmxl-if-v6exp3-v4.metric.gstatic.com
80358,5.0,20.0,1416715.455824,p4-hmm26pn2diq5o-mnrnknz2a7eksmxl-868928-i1-v6exp3-ds.metric.gstatic.com
80359,5.0,20.0,1416715.457647,p4-hmm26pn2diq5o-mnrnknz2a7eksmxl-868928-i2-v6exp3-v4.metric.gstatic.com
80362,5.0,20.0,1416752.10771,api.facebook.com
80364,5.0,20.0,1416813.275454,clients3.google.com
80366,5.0,20.0,1416813.325815,graph.facebook.com
80368,5.0,20.0,1416813.681875,static-avc.lglime.com
80370,5.0,20.0,1416814.761687,clients4.google.com
80372,5.0,20.0,1416815.045149,www.google.com
80374,5.0,20.0,1416815.465148,android.clients.google.com
80376,5.0,20.0,1416816.892814,settings.crashlytics.com
80378,5.0,20.0,1416816.979997,device-api.urbanairship.com
80380,5.0,20.0,1416846.940726,accounts.google.com
80381,5.0,20.0,1416846.941095,translate.googleapis.com
80384,5.0,20.0,1416848.36323,accounts.youtube.com
80386,5.0,20.0,1416853.944217,iifhnylytckmk
80387,5.0,20.0,1416853.946052,fgjxzuh
80389,5.0,20.0,1416853.947614,qpdoxkcufjkfgh
80392,5.0,20.0,1416872.816471,www.googleapis.com
80394,5.0,20.0,1416975.252535,play.googleapis.com
80396,5.0,20.0,1417081.729952,settings.crashlytics.com
80398,5.0,20.0,1417083.373695,device-api.urbanairship.com
80400,5.0,20.0,1417308.072493,lgemobilewidget.accu-weather.com
80402,5.0,20.0,1417315.095241,api.accuweather.com
80404,5.0,20.0,1417445.61039,android.clients.google.com
80406,5.0,20.0,1417509.209332,www.google.com
80408,5.0,20.0,1417577.895039,api.facebook.com
80410,5.0,20.0,1417577.980017,api.facebook.com
80412,5.0,20.0,1417578.391048,ping.chartbeat.net
80414,5.0,20.0,1417578.393076,p4-hmm26pn2diq5o-mnrnknz2a7eksmxl-868928-s1-v6exp3-v4.metric.gstatic.com
80416,5.0,20.0,1417580.39402,graph.facebook.com
80418,5.0,20.0,1417583.888603,fbcdn-profile-a.akamaihd.net
80420,5.0,20.0,1417583.890573,fbcdn-profile-a.akamaihd.net
80422,5.0,20.0,1417583.908017,scontent.xx.fbcdn.net
80424,5.0,20.0,1417583.912166,scontent.xx.fbcdn.net
80426,5.0,20.0,1417584.081518,pagead2.googlesyndication.com
80428,5.0,20.0,1417585.640674,fbcdn-sphotos-f-a.akamaihd.net
80430,5.0,20.0,1417586.015849,fbcdn-sphotos-g-a.akamaihd.net
80432,5.0,20.0,1417607.020774,b-api.facebook.com
80434,5.0,20.0,1417608.755722,fbstatic-a.akamaihd.net
80436,5.0,20.0,1417608.784194,fbstatic-a.akamaihd.net
80438,5.0,20.0,1417617.129189,fbexternal-a.akamaihd.net
80440,5.0,20.0,1417618.204275,fbcdn-sphotos-b-a.akamaihd.net
80442,5.0,20.0,1417642.19424,fbcdn-sphotos-c-a.akamaihd.net
80444,5.0,20.0,1417647.736185,fbcdn-sphotos-a-a.akamaihd.net
80446,5.0,20.0,1417647.774194,fbcdn-sphotos-f-a.akamaihd.net
80448,5.0,20.0,1417670.159465,api.facebook.com
80450,5.0,20.0,1418099.254084,api.facebook.com
80452,5.0,20.0,1418099.255569,graph.facebook.com
80454,5.0,20.0,1418101.867987,b-graph.facebook.com
80456,5.0,20.0,1418103.410659,fbcdn-profile-a.akamaihd.net
80458,5.0,20.0,1418103.471746,fbcdn-sphotos-e-a.akamaihd.net
80459,5.0,20.0,1418103.47397,fbcdn-sphotos-g-a.akamaihd.net
80462,5.0,20.0,1418103.485247,fbcdn-sphotos-a-a.akamaihd.net
80463,5.0,20.0,1418103.488378,scontent.xx.fbcdn.net
80466,5.0,20.0,1418104.628627,www.facebook.com
80468,5.0,20.0,1418105.384262,fbcdn-sphotos-h-a.akamaihd.net
80470,5.0,20.0,1418110.806626,graph.facebook.com
80472,5.0,20.0,1418116.724666,www.googleapis.com
80474,5.0,20.0,1418144.060584,fbcdn-sphotos-b-a.akamaihd.net
80476,5.0,20.0,1418188.481801,scontent.xx.fbcdn.net
80478,5.0,20.0,1418188.641871,fbexternal-a.akamaihd.net
80480,5.0,20.0,1418204.7943,i.instagram.com
80482,5.0,20.0,1418206.270376,api.facebook.com
80484,5.0,20.0,1418206.296658,photos-h.ak.instagram.com
80486,5.0,20.0,1418206.615124,telegraph-ash.instagram.com
80488,5.0,20.0,1418224.763983,logger.instagram.com
80490,5.0,20.0,1418227.969507,e4.whatsapp.net
80492,5.0,20.0,1418236.727469,www.googleapis.com
80494,5.0,20.0,1418356.653201,www.googleapis.com
80496,5.0,20.0,1418418.914565,graph.facebook.com
80498,5.0,20.0,1418449.007667,b-graph.facebook.com
80500,5.0,20.0,1418455.512085,mmi606.whatsapp.net
80502,5.0,20.0,1418477.098265,www.googleapis.com
80504,5.0,21.0,1418541.344247,clients3.google.com
80506,5.0,21.0,1418541.502624,graph.facebook.com
80508,5.0,21.0,1418541.937574,static-avc.lglime.com
80510,5.0,21.0,1418543.170272,clients4.google.com
80512,5.0,21.0,1418543.200628,www.google.com
80514,5.0,21.0,1418543.803895,settings.crashlytics.com
80516,5.0,21.0,1418543.80796,android.clients.google.com
80518,5.0,21.0,1418544.097299,device-api.urbanairship.com
80520,5.0,21.0,1418545.70506,www.gstatic.com
80522,5.0,21.0,1418862.673283,android.clients.google.com
80524,5.0,21.0,1418893.171335,www.google.com
80526,5.0,21.0,1418893.200756,accounts.google.com
80528,5.0,21.0,1418893.213048,translate.googleapis.com
80530,5.0,21.0,1418893.229993,www.googleapis.com
80532,5.0,21.0,1418893.312119,www.googleapis.com
80534,5.0,21.0,1418893.460242,docs.google.com
80536,5.0,21.0,1418893.619206,moodle2.bgu.ac.il
80538,5.0,21.0,1418894.535592,accounts.youtube.com
80540,5.0,21.0,1418897.034002,lvb.avg.com
80542,5.0,21.0,1418898.829875,tools.google.com
80544,5.0,21.0,1418900.21724,hzlklgoghbvxm
80545,5.0,21.0,1418900.219245,qsdpndhcxmv
80547,5.0,21.0,1418900.221304,vjvsqfkvsx
80550,5.0,21.0,1418917.724003,settings.crashlytics.com
80552,5.0,21.0,1418917.830597,track.appsflyer.com
80554,5.0,21.0,1418918.591924,api.appsflyer.com
80556,5.0,21.0,1418939.011496,avg-hrd.appspot.com
80558,5.0,21.0,1418944.393962,login.live.com
80560,5.0,21.0,1418954.429609,zas-api.avg.com
80562,5.0,21.0,1418988.002056,edge-mqtt.facebook.com
80564,5.0,21.0,1418988.768468,3.112.252.173.in-addr.arpa
80566,5.0,21.0,1419020.021252,dtlabs.bgu.ac.il
80568,5.0,21.0,1419237.24625,clients4.google.com
80570,5.0,21.0,1419721.311646,www.google.com
80572,5.0,21.0,1419812.702676,jprod.kitlocate.com
80574,5.0,21.0,1419939.357143,lge.mcafeemobilesecurity.com
80576,5.0,21.0,1419975.313309,settings.crashlytics.com
80578,5.0,21.0,1419975.40221,android.clients.google.com
80580,5.0,21.0,1419975.507437,apps.ad-x.co.uk
80582,5.0,21.0,1419976.511222,2.android.pool.ntp.org
80584,5.0,21.0,1419976.565155,client.gettaxi.co.il
80585,5.0,21.0,1419976.587605,api.mixpanel.com
80588,5.0,21.0,1419977.426952,e6.whatsapp.net
80590,5.0,21.0,1419977.468487,clients3.google.com
80592,5.0,21.0,1419979.956798,edge-mqtt.facebook.com
80594,5.0,21.0,1419983.828088,api.facebook.com
80596,5.0,21.0,1419984.071567,graph.facebook.com
80598,5.0,21.0,1419984.097297,graph.facebook.com
80600,5.0,21.0,1420004.223005,prod-incoming.gryphonet.com
80602,5.0,21.0,1420008.309708,droid.cloud.avg.com
80604,5.0,21.0,1420014.198339,superpharm.api.moblin.com
80606,5.0,21.0,1420014.716591,ws.moblin.com
80608,5.0,21.0,1420055.190074,device-api.urbanairship.com
80610,5.0,21.0,1420153.108954,static-avc.lglime.com
80612,5.0,21.0,1420154.172391,clients4.google.com
80614,5.0,21.0,1420154.790833,android.clients.google.com
80616,5.0,21.0,1420155.447269,settings.crashlytics.com
80618,5.0,21.0,1420156.426891,device-api.urbanairship.com
80620,5.0,21.0,1420268.374256,www.googleapis.com
80622,5.0,21.0,1420270.790062,static-avc.lglime.com
80624,5.0,21.0,1420272.403085,www.google.com
80626,5.0,21.0,1420272.405037,clients4.google.com
80628,5.0,21.0,1420272.561439,clients3.google.com
80630,5.0,21.0,1420273.382434,settings.crashlytics.com
80632,5.0,21.0,1420273.413196,device-api.urbanairship.com
80634,5.0,21.0,1420454.505461,www.google.com
80636,5.0,21.0,1420454.507421,accounts.google.com
80638,5.0,21.0,1420454.509029,translate.googleapis.com
80640,5.0,21.0,1420454.596266,android.clients.google.com
80642,5.0,21.0,1420455.197755,accounts.youtube.com
80644,5.0,21.0,1420455.41729,www.googleapis.com
80646,5.0,21.0,1420457.750653,static-avc.lglime.com
80648,5.0,21.0,1420458.144197,clients4.google.com
80650,5.0,21.0,1420459.13048,settings.crashlytics.com
80652,5.0,21.0,1420459.369995,device-api.urbanairship.com
80654,5.0,21.0,1420461.013006,wvgwszksns
80655,5.0,21.0,1420461.014512,jtxvgmnbqnccxtr
80658,5.0,21.0,1420461.024492,yypunyixrl
80660,5.0,21.0,1420551.504166,graph.facebook.com
80662,5.0,21.0,1420636.50413,www.google.com
80664,5.0,21.0,1420637.429031,play.googleapis.com
80666,5.0,21.0,1420696.020425,settings.crashlytics.com
80668,5.0,21.0,1420696.075237,device-api.urbanairship.com
80670,5.0,21.0,1420760.160701,clients3.google.com
80672,5.0,21.0,1420760.692852,static-avc.lglime.com
80674,5.0,21.0,1420761.672148,clients4.google.com
80676,5.0,21.0,1420761.827463,android.clients.google.com
80678,5.0,21.0,1420951.507154,mtalk.google.com
80680,5.0,21.0,1421062.296892,clients3.google.com
80682,5.0,21.0,1421062.778321,static-avc.lglime.com
80684,5.0,21.0,1421063.386459,clients4.google.com
80686,5.0,21.0,1421064.097477,android.clients.google.com
80688,5.0,21.0,1421064.238486,settings.crashlytics.com
80690,5.0,21.0,1421065.317792,device-api.urbanairship.com
80692,5.0,21.0,1421085.578819,api.facebook.com
80694,5.0,21.0,1421336.599383,graph.facebook.com
80696,5.0,21.0,1421659.067337,clients3.google.com
80698,5.0,21.0,1421659.412297,static-avc.lglime.com
80700,5.0,21.0,1421659.967397,clients4.google.com
80702,5.0,21.0,1421660.581957,settings.crashlytics.com
80704,5.0,21.0,1421660.591588,android.clients.google.com
80706,5.0,21.0,1421660.717564,device-api.urbanairship.com
80708,5.0,21.0,1421803.385583,mtalk.google.com
80710,5.0,21.0,1421976.582935,www.google.com
80712,5.0,21.0,1421979.348271,clients3.google.com
80714,5.0,21.0,1421979.69514,static-avc.lglime.com
80716,5.0,21.0,1421980.166317,clients4.google.com
80718,5.0,21.0,1421980.973845,settings.crashlytics.com
80720,5.0,21.0,1421981.067896,android.clients.google.com
80722,5.0,21.0,1421981.147453,device-api.urbanairship.com
80724,5.0,21.0,1421996.63493,www.googleapis.com
80726,5.0,21.0,1422001.20103,device-api.urbanairship.com
80728,5.0,21.0,1422045.691682,e12.whatsapp.net
80730,5.0,21.0,1422067.772128,graph.facebook.com
80732,5.0,21.0,1422068.180901,fbstatic-a.akamaihd.net
80734,5.0,21.0,1422068.20966,fbcdn-profile-a.akamaihd.net
80736,5.0,21.0,1422068.21588,fbstatic-a.akamaihd.net
80738,5.0,21.0,1422068.805953,api.facebook.com
80740,5.0,21.0,1422068.817142,b-api.facebook.com
80742,5.0,21.0,1422075.024828,scontent.xx.fbcdn.net
80743,5.0,21.0,1422075.026656,scontent.xx.fbcdn.net
80746,5.0,21.0,1422076.225741,fbcdn-sphotos-a-a.akamaihd.net
80748,5.0,21.0,1422077.626924,fbcdn-sphotos-h-a.akamaihd.net
80750,5.0,21.0,1422099.591003,www.facebook.com
80752,5.0,21.0,1422100.074684,fbexternal-a.akamaihd.net
80754,5.0,21.0,1422100.076362,fbexternal-a.akamaihd.net
80756,5.0,21.0,1422115.637482,fbcdn-vthumb-a.akamaihd.net
80758,5.0,21.0,1422126.404914,fbcdn-sphotos-f-a.akamaihd.net
80760,5.0,22.0,1422140.312233,fbcdn-sphotos-b-a.akamaihd.net
80762,5.0,22.0,1422153.565558,fbcdn-sphotos-g-a.akamaihd.net
80764,5.0,22.0,1422171.729216,fbcdn-sphotos-e-a.akamaihd.net
80766,5.0,22.0,1422173.491712,fbcdn-sphotos-g-a.akamaihd.net
80768,5.0,22.0,1422182.206777,external.xx.fbcdn.net
80770,5.0,22.0,1422185.85007,fbcdn-sphotos-c-a.akamaihd.net
80772,5.0,22.0,1422214.808259,api.facebook.com
80774,5.0,22.0,1422483.677419,www.googleapis.com
80776,5.0,22.0,1422520.51013,login.live.com
80778,5.0,22.0,1422635.417213,www.google.co.il
80780,5.0,22.0,1422635.646873,android.clients.google.com
80782,5.0,22.0,1422668.365252,dtlabs.bgu.ac.il
80784,5.0,22.0,1422875.783499,clients4.google.com
80786,5.0,22.0,1422914.57275,www.google.com
80788,5.0,22.0,1422938.559119,www.googleapis.com
80790,5.0,22.0,1423206.183712,mms875.whatsapp.net
80792,5.0,22.0,1423259.489985,mmi607.whatsapp.net
80794,5.0,22.0,1423498.511534,2.android.pool.ntp.org
80796,5.0,22.0,1423504.842971,e10.whatsapp.net
80798,5.0,22.0,1423504.907738,clients3.google.com
80800,5.0,22.0,1423523.366685,settings.crashlytics.com
80802,5.0,22.0,1423523.6571,android.clients.google.com
80804,5.0,22.0,1423525.399152,apps.ad-x.co.uk
80806,5.0,22.0,1423525.430564,api.mixpanel.com
80808,5.0,22.0,1423525.539872,client.gettaxi.co.il
80809,5.0,22.0,1423525.551948,edge-mqtt.facebook.com
80812,5.0,22.0,1423526.297878,2.110.252.173.in-addr.arpa
80814,5.0,22.0,1423529.773667,graph.facebook.com
80816,5.0,22.0,1423535.00716,api.facebook.com
80818,5.0,22.0,1423568.432872,www.google.com
80820,5.0,22.0,1423573.303246,superpharm.api.moblin.com
80822,5.0,22.0,1423573.537248,ws.moblin.com
80824,5.0,22.0,1423616.369789,notification-api.truecaller.com
80826,5.0,22.0,1423725.178171,android.clients.google.com
80828,5.0,22.0,1423726.111491,www.googleapis.com
80830,5.0,22.0,1423728.322907,static-avc.lglime.com
80832,5.0,22.0,1423728.482721,www.google.com
80834,5.0,22.0,1423728.587157,clients3.google.com
80836,5.0,22.0,1423729.798164,clients4.google.com
80838,5.0,22.0,1423730.863437,settings.crashlytics.com
80840,5.0,22.0,1423731.121975,device-api.urbanairship.com
80842,5.0,22.0,1423846.698456,www.google.com
80844,5.0,22.0,1424048.834847,www.google.com
80846,5.0,22.0,1424048.836425,translate.googleapis.com
80848,5.0,22.0,1424048.83817,accounts.google.com
80850,5.0,22.0,1424048.840505,www.googleapis.com
80852,5.0,22.0,1424049.444489,accounts.youtube.com
80854,5.0,22.0,1424055.392245,drvjfuerg
80855,5.0,22.0,1424055.393963,hhatnfyytrfy
80858,5.0,22.0,1424055.397253,druuslq
80860,5.0,22.0,1424057.574604,mmi240.whatsapp.net
80862,5.0,22.0,1424113.742206,www.google.com
80864,5.0,22.0,1424172.549975,play.googleapis.com
80866,5.0,22.0,1424175.908998,android.clients.google.com
80868,5.0,22.0,1424301.821869,settings.crashlytics.com
80870,5.0,22.0,1424301.916219,settings.crashlytics.com
80872,5.0,22.0,1424303.588146,device-api.urbanairship.com
80874,5.0,22.0,1424625.815997,graph.facebook.com
80876,5.0,22.0,1424671.657415,www.google.com
80878,5.0,22.0,1425412.575395,android.clients.google.com
80880,5.0,22.0,1425413.297597,www.googleapis.com
80882,5.0,22.0,1425419.827194,b-graph.facebook.com
80884,5.0,22.0,1425461.493989,clients3.google.com
80886,5.0,22.0,1425461.950978,static-avc.lglime.com
80888,5.0,22.0,1425462.680527,clients4.google.com
80890,5.0,22.0,1425463.344614,android.clients.google.com
80892,5.0,22.0,1425463.408268,www.google.com
80894,5.0,22.0,1425464.199763,settings.crashlytics.com
80896,5.0,22.0,1425464.365035,device-api.urbanairship.com
80898,5.0,23.0,1425856.472828,clients3.google.com
80900,5.0,23.0,1425856.814466,static-avc.lglime.com
80902,5.0,23.0,1425857.337057,clients4.google.com
80904,5.0,23.0,1425858.003717,settings.crashlytics.com
80906,5.0,23.0,1425859.099001,device-api.urbanairship.com
80907,5.0,23.0,1425859.101057,android.clients.google.com
80910,5.0,23.0,1425879.795051,www.google.com
80912,5.0,23.0,1426073.015889,www.googleapis.com
80914,5.0,23.0,1426169.348912,b-graph.facebook.com
80916,5.0,23.0,1426175.544522,clients3.google.com
80918,5.0,23.0,1426175.907437,static-avc.lglime.com
80920,5.0,23.0,1426176.352548,clients4.google.com
80922,5.0,23.0,1426177.091886,settings.crashlytics.com
80924,5.0,23.0,1426177.199638,android.clients.google.com
80926,5.0,23.0,1426177.344862,device-api.urbanairship.com
80928,5.0,23.0,1426274.465509,dtlabs.bgu.ac.il
80930,5.0,23.0,1426295.484425,www.googleapis.com
80932,5.0,23.0,1426514.585275,www.googleapis.com
80934,5.0,23.0,1426704.732536,www.googleapis.com
80936,5.0,23.0,1426709.972597,graph.facebook.com
80938,5.0,23.0,1426710.526741,fbcdn-profile-a.akamaihd.net
80940,5.0,23.0,1426710.535599,fbcdn-profile-a.akamaihd.net
80942,5.0,23.0,1426710.630574,scontent.xx.fbcdn.net
80944,5.0,23.0,1426711.157464,api.facebook.com
80946,5.0,23.0,1426711.218489,b-api.facebook.com
80948,5.0,23.0,1426711.287284,fbstatic-a.akamaihd.net
80950,5.0,23.0,1426711.522753,fbstatic-a.akamaihd.net
80952,5.0,23.0,1426713.324406,fbcdn-sphotos-c-a.akamaihd.net
80954,5.0,23.0,1426713.37615,fbcdn-sphotos-a-a.akamaihd.net
80956,5.0,23.0,1426713.967793,fbcdn-sphotos-h-a.akamaihd.net
80958,5.0,23.0,1426714.00943,www.facebook.com
80960,5.0,23.0,1426725.207952,fbexternal-a.akamaihd.net
80962,5.0,23.0,1426725.351451,fbexternal-a.akamaihd.net
80964,5.0,23.0,1426762.380071,clients3.google.com
80966,5.0,23.0,1426762.662867,static-avc.lglime.com
80968,5.0,23.0,1426763.454285,clients4.google.com
80970,5.0,23.0,1426764.0884,fbcdn-dragon-a.akamaihd.net
80972,5.0,23.0,1426764.184997,android.clients.google.com
